module_id,module_code,module_title,m2_top_staff_id,m3_top_staff_id,top_rank_changed,staff_id,full_name,m2_rank,m3_rank,rank_changed,semantic_score,m3_kg_score,graph_support_score,shared_topic_count,graph_explanation
module_05c9e5c62ee1a4e7,LX5BBB,LX5BBB - SQE 1 Preparation: Legal Practice 2,elena-zaccaria,elena-zaccaria,False,pamela-nika,Dr Pamela Nika,2,3,True,0.208841,0.207073,0.2,0,Same department match
module_05c9e5c62ee1a4e7,LX5BBB,LX5BBB - SQE 1 Preparation: Legal Practice 2,elena-zaccaria,elena-zaccaria,False,stelios-andreadakis,Dr Stelios Andreadakis,4,4,False,0.193778,0.195022,0.2,0,Same department match
module_05e20a758ce415cd,BB1722FUNDAMENTALBIOCHEMISTRY,BB1722 - Fundamental Biochemistry,gudrun-stenbeck,gudrun-stenbeck,False,christian-rudolph,Dr Christian Rudolph,3,3,False,0.312645,0.290116,0.2,0,Same department match
module_05e20a758ce415cd,BB1722FUNDAMENTALBIOCHEMISTRY,BB1722 - Fundamental Biochemistry,gudrun-stenbeck,gudrun-stenbeck,False,concetta-bubici,Dr Concetta Bubici,5,5,False,0.289279,0.271423,0.2,0,Same department match
module_05e20a758ce415cd,BB1722FUNDAMENTALBIOCHEMISTRY,BB1722 - Fundamental Biochemistry,gudrun-stenbeck,gudrun-stenbeck,False,gudrun-stenbeck,Dr Gudrun Stenbeck,1,1,False,0.316545,0.293236,0.2,0,Same department match
module_05e20a758ce415cd,BB1722FUNDAMENTALBIOCHEMISTRY,BB1722 - Fundamental Biochemistry,gudrun-stenbeck,gudrun-stenbeck,False,michelle-sahai,Dr Michelle Sahai,2,2,False,0.315024,0.292019,0.2,0,Same department match
module_05e20a758ce415cd,BB1722FUNDAMENTALBIOCHEMISTRY,BB1722 - Fundamental Biochemistry,gudrun-stenbeck,gudrun-stenbeck,False,sam-willcocks,Dr Sam Willcocks,4,4,False,0.305612,0.28449,0.2,0,Same department match
module_062740f87528ceaa,GY2607,GY2607 - Ecosystems Stressors,michael-price,michael-price,False,david-tree,Professor David Tree,4,4,False,0.176428,0.181142,0.2,0,Same department match
module_062740f87528ceaa,GY2607,GY2607 - Ecosystems Stressors,michael-price,michael-price,False,elena-makovac,Dr Elena Makovac,3,3,False,0.178836,0.183069,0.2,0,Same department match
module_062740f87528ceaa,GY2607,GY2607 - Ecosystems Stressors,michael-price,michael-price,False,michael-price,Dr Michael Price,1,1,False,0.195057,0.196046,0.2,0,Same department match
module_062740f87528ceaa,GY2607,GY2607 - Ecosystems Stressors,michael-price,michael-price,False,nicole-wen,Dr Nicole Wen,2,2,False,0.180479,0.184383,0.2,0,Same department match
module_062740f87528ceaa,GY2607,GY2607 - Ecosystems Stressors,michael-price,michael-price,False,sibylle-ermler,Dr Sibylle Ermler,5,5,False,0.168884,0.175107,0.2,0,Same department match
module_062ea0ffcae1c8e8,CE2616,CE2616 - Structural Analysis,rui-cardoso,rui-cardoso,False,esmaeel-esmaeeli,Dr Esmaeel Esmaeeli,3,3,False,0.325945,0.270756,0.05,0,Same college match
module_062ea0ffcae1c8e8,CE2616,CE2616 - Structural Analysis,rui-cardoso,rui-cardoso,False,hamid-bahai,Professor Hamid Bahai,5,5,False,0.312288,0.25983,0.05,0,Same college match
module_062ea0ffcae1c8e8,CE2616,CE2616 - Structural Analysis,rui-cardoso,rui-cardoso,False,mayo-adetoro,Dr Mayo Adetoro,2,2,False,0.32984,0.273872,0.05,0,Same college match
module_062ea0ffcae1c8e8,CE2616,CE2616 - Structural Analysis,rui-cardoso,rui-cardoso,False,rabee-shamass,Dr Rabee Shamass,4,4,False,0.318861,0.265089,0.05,0,Same college match
module_062ea0ffcae1c8e8,CE2616,CE2616 - Structural Analysis,rui-cardoso,rui-cardoso,False,rui-cardoso,Dr Rui Ramos Cardoso,1,1,False,0.351795,0.291436,0.05,0,Same college match
module_068f537a845ed245,CW2606,CW2606 - Life Writing I,william-rollason,william-rollason,False,katalin-halasz,Dr Katalin Halasz,3,3,False,0.294321,0.245457,0.05,0,Same college match
module_068f537a845ed245,CW2606,CW2606 - Life Writing I,william-rollason,william-rollason,False,magali-peyrefitte,Dr Magali Peyrefitte,4,4,False,0.285131,0.238105,0.05,0,Same college match
module_068f537a845ed245,CW2606,CW2606 - Life Writing I,william-rollason,william-rollason,False,sara-de-benedictis,Dr Sara De Benedictis,2,2,False,0.308283,0.256626,0.05,0,Same college match
module_068f537a845ed245,CW2606,CW2606 - Life Writing I,william-rollason,william-rollason,False,simon-weaver,Dr Simon Weaver,5,5,False,0.275581,0.230465,0.05,0,Same college match
module_068f537a845ed245,CW2606,CW2606 - Life Writing I,william-rollason,william-rollason,False,william-rollason,Dr Will Rollason,1,1,False,0.309957,0.257966,0.05,0,Same college match
module_0698b6214bd7b8fd,GLOBALPUBLICHEALTHANDEPIDEMIOLOGY,Global Public Health and Epidemiology,micheal-debarra,micheal-debarra,False,louise-mansfield,Professor Louise Mansfield,2,2,False,0.331284,0.385027,0.6,1,Shared topic evidence: public health; Same department match
module_0698b6214bd7b8fd,GLOBALPUBLICHEALTHANDEPIDEMIOLOGY,Global Public Health and Epidemiology,micheal-debarra,micheal-debarra,False,micheal-debarra,Dr Micheal De Barra,1,1,False,0.339485,0.391588,0.6,1,Shared topic evidence: public health; Same department match
module_0698b6214bd7b8fd,GLOBALPUBLICHEALTHANDEPIDEMIOLOGY,Global Public Health and Epidemiology,micheal-debarra,micheal-debarra,False,rebecca-sear,Dr Rebecca Sear,3,3,False,0.295343,0.276274,0.2,0,Same department match
module_0698b6214bd7b8fd,GLOBALPUBLICHEALTHANDEPIDEMIOLOGY,Global Public Health and Epidemiology,micheal-debarra,micheal-debarra,False,stanley-gaines-jr,Dr Stanley Gaines,4,4,False,0.291913,0.27353,0.2,0,Same department match
module_0698b6214bd7b8fd,GLOBALPUBLICHEALTHANDEPIDEMIOLOGY,Global Public Health and Epidemiology,micheal-debarra,micheal-debarra,False,vassil-girginov,Professor Vassil Girginov,5,5,False,0.289585,0.271668,0.2,0,Same department match
module_06bc707f5d96358a,,Advanced Solid Body Mechanics and FEA,rui-cardoso,giulio-alfano,True,giulio-alfano,Dr Giulio Alfano,2,1,True,0.412447,0.401958,0.36,1,Shared topic evidence: finite element; Same college match
module_06bc707f5d96358a,,Advanced Solid Body Mechanics and FEA,rui-cardoso,giulio-alfano,True,hamid-bahai,Professor Hamid Bahai,3,3,False,0.364009,0.363207,0.36,1,Shared topic evidence: finite element; Same college match
module_06bc707f5d96358a,,Advanced Solid Body Mechanics and FEA,rui-cardoso,giulio-alfano,True,mayo-adetoro,Dr Mayo Adetoro,4,4,False,0.349256,0.341405,0.31,1,Shared topic evidence: finite element; Same college match
module_06bc707f5d96358a,,Advanced Solid Body Mechanics and FEA,rui-cardoso,giulio-alfano,True,nithinamirth-jayasree,Dr Nithin Amirth Jayasree,5,5,False,0.298841,0.303073,0.32,1,Shared topic evidence: finite element; Same college match
module_06bc707f5d96358a,,Advanced Solid Body Mechanics and FEA,rui-cardoso,giulio-alfano,True,rui-cardoso,Dr Rui Ramos Cardoso,1,2,True,0.420448,0.400358,0.32,1,Shared topic evidence: finite element; Same college match
module_06bcb7544de3c177,PH2605,PH2605 - Mandatory Clinical Training,allison-wiseman,allison-wiseman,False,alex-harvey,Miss Alex Harvey,2,2,False,0.389827,0.351862,0.2,0,Same department match
module_06bcb7544de3c177,PH2605,PH2605 - Mandatory Clinical Training,allison-wiseman,allison-wiseman,False,allison-wiseman,Dr Allison Wiseman,1,1,False,0.403689,0.362951,0.2,0,Same department match
module_06bcb7544de3c177,PH2605,PH2605 - Mandatory Clinical Training,allison-wiseman,allison-wiseman,False,ann-gallagher,Professor Ann Gallagher,5,5,False,0.324338,0.29947,0.2,0,Same department match
module_06bcb7544de3c177,PH2605,PH2605 - Mandatory Clinical Training,allison-wiseman,allison-wiseman,False,joy-conway,Professor Joy Conway,3,3,False,0.3455,0.3164,0.2,0,Same department match
module_06bcb7544de3c177,PH2605,PH2605 - Mandatory Clinical Training,allison-wiseman,allison-wiseman,False,mark-wareing,Dr Mark Wareing,4,4,False,0.337364,0.309891,0.2,0,Same department match
module_06d44bb63968d9e4,,Anthropology and Aesthetics,dr-katerina-paramana,dr-katerina-paramana,False,dr-katerina-paramana,Dr Katerina Paramana,1,1,False,0.385857,0.318686,0.05,0,Same college match
module_06d44bb63968d9e4,,Anthropology and Aesthetics,dr-katerina-paramana,dr-katerina-paramana,False,mariza-dima,Dr Mariza Dima,2,2,False,0.358014,0.296411,0.05,0,Same college match
module_06d44bb63968d9e4,,Anthropology and Aesthetics,dr-katerina-paramana,dr-katerina-paramana,False,michael-wayne,Professor Michael Wayne,4,4,False,0.32003,0.266024,0.05,0,Same college match
module_06d44bb63968d9e4,,Anthropology and Aesthetics,dr-katerina-paramana,dr-katerina-paramana,False,royona-mitra,Professor Royona Mitra,3,3,False,0.351791,0.291433,0.05,0,Same college match
module_06d44bb63968d9e4,,Anthropology and Aesthetics,dr-katerina-paramana,dr-katerina-paramana,False,william-watkin,Professor William Watkin,5,5,False,0.296991,0.247593,0.05,0,Same college match
module_071075d4c3496e27,EC5630,EC5630 - Data Analytics for Finance,yiannis-karavias,fang-xu,True,anamariadiana-sova,Dr Anamaria Diana Sova,2,2,False,0.422431,0.405945,0.34,1,Shared topic evidence: finance
module_071075d4c3496e27,EC5630,EC5630 - Data Analytics for Finance,yiannis-karavias,fang-xu,True,fang-xu,Dr Fang Xu,3,1,True,0.415798,0.412638,0.4,1,Shared topic evidence: finance
module_071075d4c3496e27,EC5630,EC5630 - Data Analytics for Finance,yiannis-karavias,fang-xu,True,john-hunter,Dr John Hunter,4,3,True,0.409596,0.399677,0.36,1,Shared topic evidence: finance
module_071075d4c3496e27,EC5630,EC5630 - Data Analytics for Finance,yiannis-karavias,fang-xu,True,stylianos-asimakopoulos,Professor Stylianos Asimakopoulos,5,4,True,0.398476,0.398781,0.4,1,Shared topic evidence: finance
module_071075d4c3496e27,EC5630,EC5630 - Data Analytics for Finance,yiannis-karavias,fang-xu,True,yiannis-karavias,Professor Yiannis Karavias,1,5,True,0.427197,0.341758,0.0,0,
module_075f0e659271abc5,SP1606,SP1606 - Fundamentals of Human Anatomy and Physiology,jose-gonzalez-alonso,jose-gonzalez-alonso,False,aliah-shaheen,Dr Aliah Shaheen,5,5,False,0.318453,0.294762,0.2,0,Same department match
module_075f0e659271abc5,SP1606,SP1606 - Fundamentals of Human Anatomy and Physiology,jose-gonzalez-alonso,jose-gonzalez-alonso,False,daniel-low,Dr Daniel Low,4,4,False,0.322363,0.29789,0.2,0,Same department match
module_075f0e659271abc5,SP1606,SP1606 - Fundamentals of Human Anatomy and Physiology,jose-gonzalez-alonso,jose-gonzalez-alonso,False,jose-gonzalez-alonso,Professor Jose Gonzalez-Alonso,1,1,False,0.357682,0.326146,0.2,0,Same department match
module_075f0e659271abc5,SP1606,SP1606 - Fundamentals of Human Anatomy and Physiology,jose-gonzalez-alonso,jose-gonzalez-alonso,False,lee-romer,Dr Lee Romer,2,2,False,0.352208,0.321766,0.2,0,Same department match
module_075f0e659271abc5,SP1606,SP1606 - Fundamentals of Human Anatomy and Physiology,jose-gonzalez-alonso,jose-gonzalez-alonso,False,oliver-gibson,Dr Oliver Gibson,3,3,False,0.330761,0.304609,0.2,0,Same department match
module_07741bb43b03566d,,Clinical Placement A,dr-katerina-paramana,dr-katerina-paramana,False,dr-katerina-paramana,Dr Katerina Paramana,1,1,False,0.320273,0.266218,0.05,0,Same college match
module_07741bb43b03566d,,Clinical Placement A,dr-katerina-paramana,dr-katerina-paramana,False,emily-baines,Dr Emily Baines,2,2,False,0.310605,0.258484,0.05,0,Same college match
module_07741bb43b03566d,,Clinical Placement A,dr-katerina-paramana,dr-katerina-paramana,False,mariza-dima,Dr Mariza Dima,5,5,False,0.254951,0.213961,0.05,0,Same college match
module_07741bb43b03566d,,Clinical Placement A,dr-katerina-paramana,dr-katerina-paramana,False,royona-mitra,Professor Royona Mitra,3,3,False,0.290696,0.242557,0.05,0,Same college match
module_07741bb43b03566d,,Clinical Placement A,dr-katerina-paramana,dr-katerina-paramana,False,stuart-andrews,Dr Stuart Andrews,4,4,False,0.27641,0.231128,0.05,0,Same college match
module_07cddc5ffa958118,SP1612,SP1612 - Introduction to the Psychology of Sport and Exercise,richard-mullen,richard-mullen,False,dan-bishop,Dr Daniel Bishop,5,5,False,0.503516,0.442813,0.2,0,Same department match
module_07cddc5ffa958118,SP1612,SP1612 - Introduction to the Psychology of Sport and Exercise,richard-mullen,richard-mullen,False,laura-hills,Dr Laura Hills,4,4,False,0.508179,0.446543,0.2,0,Same department match
module_07cddc5ffa958118,SP1612,SP1612 - Introduction to the Psychology of Sport and Exercise,richard-mullen,richard-mullen,False,misia-gervis,Dr Misia Gervis,3,3,False,0.527689,0.462151,0.2,0,Same department match
module_07cddc5ffa958118,SP1612,SP1612 - Introduction to the Psychology of Sport and Exercise,richard-mullen,richard-mullen,False,rebecca-hings,Dr Rebecca Hings,2,2,False,0.583384,0.506707,0.2,0,Same department match
module_07cddc5ffa958118,SP1612,SP1612 - Introduction to the Psychology of Sport and Exercise,richard-mullen,richard-mullen,False,richard-mullen,Dr Rich Mullen,1,1,False,0.607906,0.526325,0.2,0,Same department match
module_080180048d4e7090,GD1608,GD1608 - Games Design 1: Introduction to Game Design,chris-cox,chris-cox,False,andra-ivanescu,Dr Andra Ivanescu,4,4,False,0.271032,0.226826,0.05,0,Same college match
module_080180048d4e7090,GD1608,GD1608 - Games Design 1: Introduction to Game Design,chris-cox,chris-cox,False,brent-ferguson,Dr Brent Ferguson,5,5,False,0.239602,0.201682,0.05,0,Same college match
module_080180048d4e7090,GD1608,GD1608 - Games Design 1: Introduction to Game Design,chris-cox,chris-cox,False,chris-cox,Mr Chris Cox,1,1,False,0.395514,0.386411,0.35,1,Shared topic evidence: game design; Same college match
module_080180048d4e7090,GD1608,GD1608 - Games Design 1: Introduction to Game Design,chris-cox,chris-cox,False,mariza-dima,Dr Mariza Dima,3,3,False,0.315516,0.262413,0.05,0,Same college match
module_080180048d4e7090,GD1608,GD1608 - Games Design 1: Introduction to Game Design,chris-cox,chris-cox,False,thaleia-deniozou,Dr Thaleia Deniozou,2,2,False,0.382313,0.37785,0.36,1,Shared topic evidence: game design; Same college match
module_0811c957027d39c8,MG5577,MG5577 - International and Comparative Human Resource Management,sabeen-ahmad,sabeen-ahmad,False,cristina-stoian,Dr Cristina Stoian,3,3,False,0.335829,0.278663,0.05,0,Same college match
module_0811c957027d39c8,MG5577,MG5577 - International and Comparative Human Resource Management,sabeen-ahmad,sabeen-ahmad,False,emeka-oruh,Dr Emeka Smart Oruh,2,2,False,0.3604,0.29832,0.05,0,Same college match
module_0811c957027d39c8,MG5577,MG5577 - International and Comparative Human Resource Management,sabeen-ahmad,sabeen-ahmad,False,janja-tardios,Dr Janja Tardios,5,5,False,0.316959,0.263567,0.05,0,Same college match
module_0811c957027d39c8,MG5577,MG5577 - International and Comparative Human Resource Management,sabeen-ahmad,sabeen-ahmad,False,meltem-yavuzsercekman,Dr Meltem Yavuz Sercekman,4,4,False,0.325737,0.27059,0.05,0,Same college match
module_0811c957027d39c8,MG5577,MG5577 - International and Comparative Human Resource Management,sabeen-ahmad,sabeen-ahmad,False,sabeen-ahmad,Dr Sabeen Ahmad,1,1,False,0.390844,0.322675,0.05,0,Same college match
module_081bed0357fcf664,EC3NNN,EC3NNN - Behavioural Finance,alper-kara,alper-kara,False,alper-kara,Professor Alper Kara,1,1,False,0.400687,0.41055,0.45,1,Shared topic evidence: finance; Same college match
module_081bed0357fcf664,EC3NNN,EC3NNN - Behavioural Finance,alper-kara,alper-kara,False,dilruba-karim,Miss Dilruba Karim,4,3,True,0.331393,0.355114,0.45,1,Shared topic evidence: finance; Same college match
module_081bed0357fcf664,EC3NNN,EC3NNN - Behavioural Finance,alper-kara,alper-kara,False,grigorios-theodosopoulos,Dr Grigorios Theodosopoulos,3,5,True,0.340257,0.282206,0.05,0,Same college match
module_081bed0357fcf664,EC3NNN,EC3NNN - Behavioural Finance,alper-kara,alper-kara,False,monomita-nandy,Professor Monomita Nandy,5,4,True,0.328203,0.340562,0.39,1,Shared topic evidence: finance; Same college match
module_081bed0357fcf664,EC3NNN,EC3NNN - Behavioural Finance,alper-kara,alper-kara,False,radha-shiwakoti,Dr Radha Shiwakoti,2,2,False,0.346102,0.366882,0.45,1,Shared topic evidence: finance; Same college match
module_082b3656560c0706,EC5603,EC5603 - Business Finance,dilruba-karim,dilruba-karim,False,dilruba-karim,Miss Dilruba Karim,1,1,False,0.377701,0.402161,0.5,2,"Shared topic evidence: policy, finance"
module_082b3656560c0706,EC5603,EC5603 - Business Finance,dilruba-karim,dilruba-karim,False,haoyu-li,Dr Haoyu Li,4,4,False,0.35888,0.363104,0.38,1,Shared topic evidence: finance
module_082b3656560c0706,EC5603,EC5603 - Business Finance,dilruba-karim,dilruba-karim,False,hugh-colaco,Dr Hugh Colaco,5,5,False,0.356097,0.360878,0.38,1,Shared topic evidence: finance
module_082b3656560c0706,EC5603,EC5603 - Business Finance,dilruba-karim,dilruba-karim,False,radha-shiwakoti,Dr Radha Shiwakoti,2,3,True,0.37672,0.371376,0.35,1,Shared topic evidence: finance
module_082b3656560c0706,EC5603,EC5603 - Business Finance,dilruba-karim,dilruba-karim,False,stylianos-asimakopoulos,Professor Stylianos Asimakopoulos,3,2,True,0.376702,0.381362,0.4,1,Shared topic evidence: finance
module_0872c4f0a4fe8193,LX5674,LX5674 - Patents and Trademarks,anna-tuckett,anna-tuckett,False,anna-tuckett,Dr Anna Tuckett,1,1,False,0.237983,0.200386,0.05,0,Same college match
module_0872c4f0a4fe8193,LX5674,LX5674 - Patents and Trademarks,anna-tuckett,anna-tuckett,False,gareth-dale,Dr Gareth Dale,3,3,False,0.191776,0.163421,0.05,0,Same college match
module_0872c4f0a4fe8193,LX5674,LX5674 - Patents and Trademarks,anna-tuckett,anna-tuckett,False,kristian-gustafson,Dr Kristian Gustafson,5,5,False,0.180524,0.154419,0.05,0,Same college match
module_0872c4f0a4fe8193,LX5674,LX5674 - Patents and Trademarks,anna-tuckett,anna-tuckett,False,philip-davies,Professor Philip Davies,2,2,False,0.199168,0.169334,0.05,0,Same college match
module_0872c4f0a4fe8193,LX5674,LX5674 - Patents and Trademarks,anna-tuckett,anna-tuckett,False,sarita-malik,Professor Sarita Malik,4,4,False,0.186208,0.158966,0.05,0,Same college match
module_09054908dea05cce,MU3625,MU3625 - Professional Independent Project,michael-wayne,michael-wayne,False,dr-katerina-paramana,Dr Katerina Paramana,2,2,False,0.275692,0.230554,0.05,0,Same college match
module_09054908dea05cce,MU3625,MU3625 - Professional Independent Project,michael-wayne,michael-wayne,False,mariza-dima,Dr Mariza Dima,4,4,False,0.269707,0.225766,0.05,0,Same college match
module_09054908dea05cce,MU3625,MU3625 - Professional Independent Project,michael-wayne,michael-wayne,False,michael-wayne,Professor Michael Wayne,1,1,False,0.278839,0.233071,0.05,0,Same college match
module_09054908dea05cce,MU3625,MU3625 - Professional Independent Project,michael-wayne,michael-wayne,False,stuart-andrews,Dr Stuart Andrews,5,5,False,0.269267,0.225414,0.05,0,Same college match
module_09054908dea05cce,MU3625,MU3625 - Professional Independent Project,michael-wayne,michael-wayne,False,thaleia-deniozou,Dr Thaleia Deniozou,3,3,False,0.272923,0.228338,0.05,0,Same college match
